[roslaunch][INFO] 2016-06-10 11:58:14,625: Checking log directory for disk usage. This may take awhile.
[roslaunch][INFO] 2016-06-10 11:58:25,950: process[base_laser_front/scan_filter-18]: args[[u'/opt/ros/indigo/lib/cob_sick_s300/cob_scan_filter', u'scan_in:=scan_raw', u'scan_out:=scan', u'__name:=scan_filter']]
[roslaunch][INFO] 2016-06-10 11:58:25,950: ... created process [base_laser_front/scan_filter-18]
[roslaunch.pmon][INFO] 2016-06-10 11:58:25,950: ProcessMonitor.register[base_laser_front/scan_filter-18]
[roslaunch.pmon][INFO] 2016-06-10 11:58:25,951: ProcessMonitor.register[base_laser_front/scan_filter-18] complete
[roslaunch][INFO] 2016-06-10 11:58:25,951: ... registered process [base_laser_front/scan_filter-18]
[roslaunch][INFO] 2016-06-10 11:58:25,951: process[base_laser_front/scan_filter-18]: starting os process
[roslaunch][INFO] 2016-06-10 11:58:25,951: process[base_laser_front/scan_filter-18]: start w/ args [[u'/opt/ros/indigo/lib/cob_sick_s300/cob_scan_filter', u'scan_in:=scan_raw', u'scan_out:=scan', u'__name:=scan_filter', u'__log:=/home/cme-intel/.ros/log/d90320fa-2ef1-11e6-b726-bc5ff47c434e/base_laser_front-scan_filter-18.log']]
[roslaunch][INFO] 2016-06-10 11:58:25,951: process[base_laser_front/scan_filter-18]: cwd will be [/home/cme-intel/.ros]
[roslaunch][INFO] 2016-06-10 11:58:26,160: process[base_laser_front/scan_filter-18]: started with pid [32699]
[roslaunch][INFO] 2016-06-10 11:58:26,161: ... successfully launched [base_laser_front/scan_filter-18]
[roslaunch][INFO] 2016-06-10 11:58:26,161: ... preparing to launch node of type [cob_sick_s300/cob_scan_filter]
[roslaunch][INFO] 2016-06-10 11:58:26,161: create_node_process: package[cob_sick_s300] type[cob_scan_filter] machine[Machine(name[] env_loader[None] address[localhost] ssh_port[22] user[None] assignable[True] timeout[10.0])] master_uri[http://localhost:11311]
[roslaunch][INFO] 2016-06-10 11:58:26,161: process[base_laser_left/scan_filter-19]: env[{'ROBOT': 'cob4-2', 'LC_PAPER': 'de_DE.UTF-8', 'SHELL': '/bin/bash', 'XDG_DATA_DIRS': '/usr/share/ubuntu:/usr/share/gnome:/usr/local/share/:/usr/share/', 'MANDATORY_PATH': '/usr/share/gconf/ubuntu.mandatory.path', 'TERMINATOR_UUID': 'urn:uuid:00634e1a-4015-46e0-858a-c9bbdc2d8f75', 'CLUTTER_IM_MODULE': 'xim', 'ROS_NAMESPACE': u'/base_laser_left', 'JOB': 'dbus', 'TEXTDOMAIN': 'im-config', 'XMODIFIERS': '@im=ibus', 'SELINUX_INIT': 'YES', 'XDG_RUNTIME_DIR': '/run/user/1000', 'LC_ADDRESS': 'de_DE.UTF-8', 'PYTHONPATH': '/home/cme-intel/git/catkin_ws/devel/lib/python2.7/dist-packages:/opt/ros/indigo/lib/python2.7/dist-packages', 'COMPIZ_BIN_PATH': '/usr/bin/', 'ROS_ROOT': '/opt/ros/indigo/share/ros', 'XDG_SESSION_ID': 'c2', 'DBUS_SESSION_BUS_ADDRESS': 'unix:abstract=/tmp/dbus-ds1mle1WBs', 'ORBIT_SOCKETDIR': '/tmp/orbit-cme-intel', 'DEFAULTS_PATH': '/usr/share/gconf/ubuntu.default.path', 'DESKTOP_SESSION': 'ubuntu', 'GTK_MODULES': 'overlay-scrollbar:unity-gtk-module', 'INSTANCE': '', 'LC_NAME': 'de_DE.UTF-8', 'XDG_MENU_PREFIX': 'gnome-', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arj=01;31:*.taz=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.zip=01;31:*.z=01;31:*.Z=01;31:*.dz=01;31:*.gz=01;31:*.lz=01;31:*.xz=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.jpg=01;35:*.jpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.axv=01;35:*.anx=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.axa=00;36:*.oga=00;36:*.spx=00;36:*.xspf=00;36:', 'LC_NUMERIC': 'C', 'GNOME_DESKTOP_SESSION_ID': 'this-is-deprecated', 'LESSOPEN': '| /usr/bin/lesspipe %s', 'CPATH': '/home/cme-intel/git/catkin_ws/devel/include:/opt/ros/indigo/include', 'USER': 'cme-intel', 'XDG_VTNR': '7', 'CMAKE_PREFIX_PATH': '/home/cme-intel/git/catkin_ws/devel:/opt/ros/indigo', 'XAUTHORITY': '/home/cme-intel/.Xauthority', 'LANGUAGE': 'en_US', 'SESSION_MANAGER': 'local/cmeintel-desktop:@/tmp/.ICE-unix/2450,unix/cmeintel-desktop:/tmp/.ICE-unix/2450', 'LC_MEASUREMENT': 'de_DE.UTF-8', 'QT_QPA_PLATFORMTHEME': 'appmenu-qt5', 'ROS_LOG_FILENAME': '/home/cme-intel/.ros/log/d90320fa-2ef1-11e6-b726-bc5ff47c434e/roslaunch-cmeintel-desktop-32448.log', 'COMPIZ_CONFIG_PROFILE': 'ubuntu', 'WINDOWID': '60817412', 'GPG_AGENT_INFO': '/run/user/1000/keyring-f3fW8g/gpg:0:1', 'GDMSESSION': 'ubuntu', 'XDG_SEAT_PATH': '/org/freedesktop/DisplayManager/Seat0', 'ROS_PACKAGE_PATH': '/home/cme-intel/git/catkin_ws/src:/opt/ros/indigo/share:/opt/ros/indigo/stacks', '_': '/opt/ros/indigo/bin/roslaunch', 'LC_IDENTIFICATION': 'de_DE.UTF-8', 'XDG_CONFIG_DIRS': '/etc/xdg/xdg-ubuntu:/usr/share/upstart/xdg:/etc/xdg', 'ROBOT_ENV': 'ipa-apartment', 'ROS_MASTER_URI': 'http://localhost:11311', 'COLORTERM': 'gnome-terminal', 'LC_TIME': 'de_DE.UTF-8', 'XDG_GREETER_DATA_DIR': '/var/lib/lightdm-data/cme-intel', 'QT4_IM_MODULE': 'ibus', 'PKG_CONFIG_PATH': '/home/cme-intel/git/catkin_ws/devel/lib/pkgconfig:/opt/ros/indigo/lib/x86_64-linux-gnu/pkgconfig:/opt/ros/indigo/lib/pkgconfig', 'LD_LIBRARY_PATH': '/home/cme-intel/git/catkin_ws/devel/lib:/opt/ros/indigo/lib/x86_64-linux-gnu:/opt/ros/indigo/lib', 'HOME': '/home/cme-intel', 'DISPLAY': ':0', 'LANG': 'en_US.UTF-8', 'LC_MONETARY': 'de_DE.UTF-8', 'SESSION': 'ubuntu', 'GTK_IM_MODULE': 'ibus', 'XDG_CURRENT_DESKTOP': 'Unity', 'LESSCLOSE': '/usr/bin/lesspipe %s %s', 'GNOME_KEYRING_PID': '2227', 'ROS_ETC_DIR': '/opt/ros/indigo/etc/ros', 'ROS_DISTRO': 'indigo', 'ROSLISP_PACKAGE_DIRECTORIES': '/home/cme-intel/git/catkin_ws/devel/share/common-lisp', 'QT_IM_MODULE': 'ibus', 'LOGNAME': 'cme-intel', 'XDG_SEAT': 'seat0', 'PATH': '/opt/ros/indigo/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games', 'GNOME_KEYRING_CONTROL': '/run/user/1000/keyring-f3fW8g', 'TERM': 'xterm', 'XDG_SESSION_PATH': '/org/freedesktop/DisplayManager/Session0', 'SESSIONTYPE': 'gnome-session', 'IM_CONFIG_PHASE': '1', 'GIO_LAUNCHED_DESKTOP_FILE_PID': '32351', 'GIO_LAUNCHED_DESKTOP_FILE': '/usr/share/applications/terminator.desktop', 'SSH_AUTH_SOCK': '/run/user/1000/keyring-f3fW8g/ssh', 'TEXTDOMAINDIR': '/usr/share/locale/', 'UPSTART_SESSION': 'unix:abstract=/com/ubuntu/upstart-session/1000/2267', 'OLDPWD': '/home/cme-intel/git/catkin_ws/src/ipa_pars/ipa_pars_main/scripts', 'GDM_LANG': 'en_US', 'LC_TELEPHONE': 'de_DE.UTF-8', 'SHLVL': '1', 'PWD': '/home/cme-intel'}]
[roslaunch][INFO] 2016-06-10 11:58:26,162: process[base_laser_left/scan_filter-19]: args[[u'/opt/ros/indigo/lib/cob_sick_s300/cob_scan_filter', u'scan_in:=scan_raw', u'scan_out:=scan', u'__name:=scan_filter']]
[roslaunch][INFO] 2016-06-10 11:58:26,162: ... created process [base_laser_left/scan_filter-19]
[roslaunch.pmon][INFO] 2016-06-10 11:58:26,162: ProcessMonitor.register[base_laser_left/scan_filter-19]
[roslaunch.pmon][INFO] 2016-06-10 11:58:26,162: ProcessMonitor.register[base_laser_left/scan_filter-19] complete
[roslaunch][INFO] 2016-06-10 11:58:26,162: ... registered process [base_laser_left/scan_filter-19]
[roslaunch][INFO] 2016-06-10 11:58:26,162: process[base_laser_left/scan_filter-19]: starting os process
[roslaunch][INFO] 2016-06-10 11:58:26,163: process[base_laser_left/scan_filter-19]: start w/ args [[u'/opt/ros/indigo/lib/cob_sick_s300/cob_scan_filter', u'scan_in:=scan_raw', u'scan_out:=scan', u'__name:=scan_filter', u'__log:=/home/cme-intel/.ros/log/d90320fa-2ef1-11e6-b726-bc5ff47c434e/base_laser_left-scan_filter-19.log']]
[roslaunch][INFO] 2016-06-10 11:58:26,163: process[base_laser_left/scan_filter-19]: cwd will be [/home/cme-intel/.ros]
[roslaunch][INFO] 2016-06-10 11:58:26,164: process[base_laser_left/scan_filter-19]: started with pid [360]
[roslaunch][INFO] 2016-06-10 11:58:26,165: ... successfully launched [base_laser_left/scan_filter-19]
[roslaunch][INFO] 2016-06-10 11:58:26,165: ... preparing to launch node of type [cob_sick_s300/cob_scan_filter]
[roslaunch][INFO] 2016-06-10 11:58:26,165: create_node_process: package[cob_sick_s300] type[cob_scan_filter] machine[Machine(name[] env_loader[None] address[localhost] ssh_port[22] user[None] assignable[True] timeout[10.0])] master_uri[http://localhost:11311]
[roslaunch][INFO] 2016-06-10 11:58:26,165: process[base_laser_right/scan_filter-20]: env[{'ROBOT': 'cob4-2', 'LC_PAPER': 'de_DE.UTF-8', 'SHELL': '/bin/bash', 'XDG_DATA_DIRS': '/usr/share/ubuntu:/usr/share/gnome:/usr/local/share/:/usr/share/', 'MANDATORY_PATH': '/usr/share/gconf/ubuntu.mandatory.path', 'TERMINATOR_UUID': 'urn:uuid:00634e1a-4015-46e0-858a-c9bbdc2d8f75', 'CLUTTER_IM_MODULE': 'xim', 'ROS_NAMESPACE': u'/base_laser_right', 'JOB': 'dbus', 'TEXTDOMAIN': 'im-config', 'XMODIFIERS': '@im=ibus', 'SELINUX_INIT': 'YES', 'XDG_RUNTIME_DIR': '/run/user/1000', 'LC_ADDRESS': 'de_DE.UTF-8', 'PYTHONPATH': '/home/cme-intel/git/catkin_ws/devel/lib/python2.7/dist-packages:/opt/ros/indigo/lib/python2.7/dist-packages', 'COMPIZ_BIN_PATH': '/usr/bin/', 'ROS_ROOT': '/opt/ros/indigo/share/ros', 'XDG_SESSION_ID': 'c2', 'DBUS_SESSION_BUS_ADDRESS': 'unix:abstract=/tmp/dbus-ds1mle1WBs', 'ORBIT_SOCKETDIR': '/tmp/orbit-cme-intel', 'DEFAULTS_PATH': '/usr/share/gconf/ubuntu.default.path', 'DESKTOP_SESSION': 'ubuntu', 'GTK_MODULES': 'overlay-scrollbar:unity-gtk-module', 'INSTANCE': '', 'LC_NAME': 'de_DE.UTF-8', 'XDG_MENU_PREFIX': 'gnome-', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arj=01;31:*.taz=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.zip=01;31:*.z=01;31:*.Z=01;31:*.dz=01;31:*.gz=01;31:*.lz=01;31:*.xz=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.jpg=01;35:*.jpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.axv=01;35:*.anx=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.axa=00;36:*.oga=00;36:*.spx=00;36:*.xspf=00;36:', 'LC_NUMERIC': 'C', 'GNOME_DESKTOP_SESSION_ID': 'this-is-deprecated', 'LESSOPEN': '| /usr/bin/lesspipe %s', 'CPATH': '/home/cme-intel/git/catkin_ws/devel/include:/opt/ros/indigo/include', 'USER': 'cme-intel', 'XDG_VTNR': '7', 'CMAKE_PREFIX_PATH': '/home/cme-intel/git/catkin_ws/devel:/opt/ros/indigo', 'XAUTHORITY': '/home/cme-intel/.Xauthority', 'LANGUAGE': 'en_US', 'SESSION_MANAGER': 'local/cmeintel-desktop:@/tmp/.ICE-unix/2450,unix/cmeintel-desktop:/tmp/.ICE-unix/2450', 'LC_MEASUREMENT': 'de_DE.UTF-8', 'QT_QPA_PLATFORMTHEME': 'appmenu-qt5', 'ROS_LOG_FILENAME': '/home/cme-intel/.ros/log/d90320fa-2ef1-11e6-b726-bc5ff47c434e/roslaunch-cmeintel-desktop-32448.log', 'COMPIZ_CONFIG_PROFILE': 'ubuntu', 'WINDOWID': '60817412', 'GPG_AGENT_INFO': '/run/user/1000/keyring-f3fW8g/gpg:0:1', 'GDMSESSION': 'ubuntu', 'XDG_SEAT_PATH': '/org/freedesktop/DisplayManager/Seat0', 'ROS_PACKAGE_PATH': '/home/cme-intel/git/catkin_ws/src:/opt/ros/indigo/share:/opt/ros/indigo/stacks', '_': '/opt/ros/indigo/bin/roslaunch', 'LC_IDENTIFICATION': 'de_DE.UTF-8', 'XDG_CONFIG_DIRS': '/etc/xdg/xdg-ubuntu:/usr/share/upstart/xdg:/etc/xdg', 'ROBOT_ENV': 'ipa-apartment', 'ROS_MASTER_URI': 'http://localhost:11311', 'COLORTERM': 'gnome-terminal', 'LC_TIME': 'de_DE.UTF-8', 'XDG_GREETER_DATA_DIR': '/var/lib/lightdm-data/cme-intel', 'QT4_IM_MODULE': 'ibus', 'PKG_CONFIG_PATH': '/home/cme-intel/git/catkin_ws/devel/lib/pkgconfig:/opt/ros/indigo/lib/x86_64-linux-gnu/pkgconfig:/opt/ros/indigo/lib/pkgconfig', 'LD_LIBRARY_PATH': '/home/cme-intel/git/catkin_ws/devel/lib:/opt/ros/indigo/lib/x86_64-linux-gnu:/opt/ros/indigo/lib', 'HOME': '/home/cme-intel', 'DISPLAY': ':0', 'LANG': 'en_US.UTF-8', 'LC_MONETARY': 'de_DE.UTF-8', 'SESSION': 'ubuntu', 'GTK_IM_MODULE': 'ibus', 'XDG_CURRENT_DESKTOP': 'Unity', 'LESSCLOSE': '/usr/bin/lesspipe %s %s', 'GNOME_KEYRING_PID': '2227', 'ROS_ETC_DIR': '/opt/ros/indigo/etc/ros', 'ROS_DISTRO': 'indigo', 'ROSLISP_PACKAGE_DIRECTORIES': '/home/cme-intel/git/catkin_ws/devel/share/common-lisp', 'QT_IM_MODULE': 'ibus', 'LOGNAME': 'cme-intel', 'XDG_SEAT': 'seat0', 'PATH': '/opt/ros/indigo/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games', 'GNOME_KEYRING_CONTROL': '/run/user/1000/keyring-f3fW8g', 'TERM': 'xterm', 'XDG_SESSION_PATH': '/org/freedesktop/DisplayManager/Session0', 'SESSIONTYPE': 'gnome-session', 'IM_CONFIG_PHASE': '1', 'GIO_LAUNCHED_DESKTOP_FILE_PID': '32351', 'GIO_LAUNCHED_DESKTOP_FILE': '/usr/share/applications/terminator.desktop', 'SSH_AUTH_SOCK': '/run/user/1000/keyring-f3fW8g/ssh', 'TEXTDOMAINDIR': '/usr/share/locale/', 'UPSTART_SESSION': 'unix:abstract=/com/ubuntu/upstart-session/1000/2267', 'OLDPWD': '/home/cme-intel/git/catkin_ws/src/ipa_pars/ipa_pars_main/scripts', 'GDM_LANG': 'en_US', 'LC_TELEPHONE': 'de_DE.UTF-8', 'SHLVL': '1', 'PWD': '/home/cme-intel'}]
[roslaunch][INFO] 2016-06-10 11:58:26,166: process[base_laser_right/scan_filter-20]: args[[u'/opt/ros/indigo/lib/cob_sick_s300/cob_scan_filter', u'scan_in:=scan_raw', u'scan_out:=scan', u'__name:=scan_filter']]
[roslaunch][INFO] 2016-06-10 11:58:26,166: ... created process [base_laser_right/scan_filter-20]
[roslaunch.pmon][INFO] 2016-06-10 11:58:26,166: ProcessMonitor.register[base_laser_right/scan_filter-20]
[roslaunch.pmon][INFO] 2016-06-10 11:58:26,166: ProcessMonitor.register[base_laser_right/scan_filter-20] complete
[roslaunch][INFO] 2016-06-10 11:58:26,166: ... registered process [base_laser_right/scan_filter-20]
[roslaunch][INFO] 2016-06-10 11:58:26,166: process[base_laser_right/scan_filter-20]: starting os process
[roslaunch][INFO] 2016-06-10 11:58:26,166: process[base_laser_right/scan_filter-20]: start w/ args [[u'/opt/ros/indigo/lib/cob_sick_s300/cob_scan_filter', u'scan_in:=scan_raw', u'scan_out:=scan', u'__name:=scan_filter', u'__log:=/home/cme-intel/.ros/log/d90320fa-2ef1-11e6-b726-bc5ff47c434e/base_laser_right-scan_filter-20.log']]
[roslaunch][INFO] 2016-06-10 11:58:26,167: process[base_laser_right/scan_filter-20]: cwd will be [/home/cme-intel/.ros]
[roslaunch][INFO] 2016-06-10 11:58:26,170: process[base_laser_right/scan_filter-20]: started with pid [365]
[roslaunch][INFO] 2016-06-10 11:58:26,170: ... successfully launched [base_laser_right/scan_filter-20]
[roslaunch][INFO] 2016-06-10 11:58:26,171: ... preparing to launch node of type [cob_scan_unifier/scan_unifier_node]
[roslaunch][INFO] 2016-06-10 11:58:26,171: create_node_process: package[cob_scan_unifier] type[scan_unifier_node] machine[Machine(name[] env_loader[None] address[localhost] ssh_port[22] user[None] assignable[True] timeout[10.0])] master_uri[http://localhost:11311]
